"name","first_release","versions","archived","index"
"glamlasso","2015-09-03 10:20:00",3,TRUE,8300
"influenceR","2015-09-03 10:20:00",1,FALSE,8301
"mgm","2015-09-03 10:20:00",6,TRUE,8302
"invLT","2015-09-03 11:26:00",1,FALSE,8303
"ICC.Sample.Size","2015-09-03 23:03:00",1,FALSE,8304
"varhandle","2015-09-03 23:10:00",3,TRUE,8305
"backpipe","2015-09-03 23:21:00",3,TRUE,8306
"prozor","2015-09-04 05:28:00",2,TRUE,8307
"bapred","2015-09-04 07:25:00",4,TRUE,8308
"Combine","2015-09-04 19:49:00",1,FALSE,8309
"bedr","2015-09-04 19:49:00",4,TRUE,8310
"lrgs","2015-09-05 07:32:00",2,TRUE,8311
"inbreedR","2015-09-05 07:38:00",5,TRUE,8312
"PabonLasso","2015-09-05 13:38:00",1,FALSE,8313
"pcadapt","2015-09-05 13:38:00",11,TRUE,8314
"CoxPlus","2015-09-05 13:50:00",4,TRUE,8315
"ACSWR","2015-09-05 15:50:00",1,FALSE,8316
"rcrypt","2015-09-05 15:51:00",2,TRUE,8317
"RStoolbox","2015-09-05 20:16:00",8,TRUE,8318
"freqdom","2015-09-06 14:04:00",1,FALSE,8319
"pinnacle.API","2015-09-06 14:10:00",4,TRUE,8320
"vtreat","2015-09-06 17:31:00",12,TRUE,8321
"ExplainPrediction","2015-09-06 22:43:00",2,TRUE,8322
"TSTr","2015-09-06 22:44:00",3,TRUE,8323
"BSGW","2015-09-07 06:45:00",3,TRUE,8324
"CANSIM2R","2015-09-07 06:46:00",1,FALSE,8325
"BTLLasso","2015-09-07 16:17:00",6,TRUE,8326
"brr","2015-09-07 16:17:00",1,FALSE,8327
"palettetown","2015-09-07 16:17:00",2,TRUE,8328
"spinyReg","2015-09-07 16:18:00",1,FALSE,8329
"SAGA","2015-09-07 19:26:00",2,TRUE,8330
"monographaR","2015-09-07 19:26:00",3,TRUE,8331
"datafsm","2015-09-07 22:25:00",1,TRUE,8332
"RCriteo","2015-09-08 11:13:00",2,TRUE,8333
"ftsspec","2015-09-08 11:13:00",1,FALSE,8334
"learNN","2015-09-08 13:38:00",2,TRUE,8335
"gmapsdistance","2015-09-08 13:52:00",4,TRUE,8336
"epanetReader","2015-09-08 14:57:00",3,TRUE,8337
"OriGen","2015-09-09 07:20:00",3,TRUE,8338
"profilr","2015-09-09 19:19:00",1,FALSE,8339
"randomizeR","2015-09-09 19:19:00",4,TRUE,8340
"dataonderivatives","2015-09-10 07:21:00",2,TRUE,8341
"marketeR","2015-09-10 07:21:00",2,TRUE,8342
"RNeo4j","2015-09-11 05:13:00",6,TRUE,8343
"oai","2015-09-11 06:04:00",3,TRUE,8344
"pbdZMQ","2015-09-11 08:05:00",8,TRUE,8345
"treescape","2015-09-11 08:05:00",8,TRUE,8346
"hashids","2015-09-11 08:10:00",1,FALSE,8347
"hindexcalculator","2015-09-11 15:10:00",1,FALSE,8348
"spatialfil","2015-09-11 15:10:00",1,FALSE,8349
"ptycho","2015-09-12 15:20:00",2,TRUE,8350
"refund.shiny","2015-09-12 15:20:00",3,TRUE,8351
"ESKNN","2015-09-13 07:22:00",1,FALSE,8352
"LGRF","2015-09-13 07:22:00",1,FALSE,8353
"StockChina","2015-09-13 07:22:00",3,TRUE,8354
"sValues","2015-09-13 17:32:00",3,TRUE,8355
"AutoregressionMDE","2015-09-14 07:12:00",1,FALSE,8356
"LinearRegressionMDE","2015-09-14 07:12:00",1,FALSE,8357
"immer","2015-09-14 07:12:00",7,TRUE,8358
"grpregOverlap","2015-09-14 22:44:00",3,TRUE,8359
"ClusterStability","2015-09-14 23:01:00",4,TRUE,8360
"cpgen","2015-09-15 06:35:00",1,FALSE,8361
"DCchoice","2015-09-15 13:15:00",3,TRUE,8362
"Relatedness","2015-09-15 13:15:00",5,TRUE,8363
"Information","2015-09-16 08:05:00",7,TRUE,8364
"JPEN","2015-09-16 08:05:00",1,FALSE,8365
"OBsMD","2015-09-16 08:05:00",1,FALSE,8366
"ldatuning","2015-09-16 08:05:00",2,TRUE,8367
"ChannelAttribution","2015-09-16 08:13:00",10,TRUE,8368
"TestingSimilarity","2015-09-16 10:47:00",1,FALSE,8369
"rAmCharts","2015-09-16 16:51:00",9,TRUE,8370
"elasso","2015-09-17 12:49:00",2,TRUE,8371
"lira","2015-09-17 12:49:00",2,TRUE,8372
"pro","2015-09-17 20:50:00",1,FALSE,8373
"Rtwalk","2015-09-18 06:58:00",1,FALSE,8374
"versions","2015-09-18 07:57:00",3,TRUE,8375
"patPRO","2015-09-19 08:00:00",2,TRUE,8376
"glycanr","2015-09-19 17:50:00",2,TRUE,8377
"HMDHFDplus","2015-09-20 06:01:00",1,FALSE,8378
"cord","2015-09-20 06:01:00",1,FALSE,8379
"npsf","2015-09-20 15:50:00",5,TRUE,8380
"climtrends","2015-09-20 16:02:00",2,TRUE,8381
"simest","2015-09-20 20:35:00",3,TRUE,8382
"Rip46","2015-09-21 09:19:00",1,FALSE,8383
"rollply","2015-09-21 09:48:00",2,TRUE,8384
"OECD","2015-09-21 13:37:00",3,TRUE,8385
"bdots","2015-09-21 15:57:00",5,TRUE,8386
"personograph","2015-09-21 15:58:00",2,TRUE,8387
"DRIP","2015-09-22 08:43:00",2,TRUE,8388
"cycleRtools","2015-09-22 08:43:00",7,TRUE,8389
"Fragman","2015-09-22 10:47:00",8,TRUE,8390
"wBoot","2015-09-23 00:23:00",2,TRUE,8391
"tnam","2015-09-23 00:33:00",3,TRUE,8392
"MaxentVariableSelection","2015-09-23 00:40:00",3,TRUE,8393
"MultiGHQuad","2015-09-23 00:41:00",2,TRUE,8394
"packagetrackr","2015-09-23 00:48:00",1,FALSE,8395
"withr","2015-09-23 00:58:00",3,TRUE,8396
"funr","2015-09-23 23:14:00",3,TRUE,8397
"scmamp","2015-09-23 23:17:00",6,TRUE,8398
"NostalgiR","2015-09-23 23:24:00",1,FALSE,8399
"drLumi","2015-09-23 23:27:00",1,FALSE,8400
"asdreader","2015-09-24 06:18:00",3,TRUE,8401
"IntegratedJM","2015-09-24 09:47:00",4,TRUE,8402
"cardioModel","2015-09-24 09:58:00",5,TRUE,8403
"erp.easy","2015-09-24 22:43:00",3,TRUE,8404
"MANCIE","2015-09-25 06:39:00",2,TRUE,8405
"polyfreqs","2015-09-25 07:04:00",2,TRUE,8406
"TP.idm","2015-09-25 12:56:00",2,TRUE,8407
"STAND","2015-09-25 15:03:00",1,FALSE,8408
"KoulMde","2015-09-25 18:33:00",6,TRUE,8409
"ProTrackR","2015-09-25 23:11:00",4,TRUE,8410
"bWGR","2015-09-25 23:26:00",6,TRUE,8411
"nivm","2015-09-25 23:31:00",1,FALSE,8412
"weightTAPSPACK","2015-09-26 07:09:00",1,FALSE,8413
"TTS","2015-09-26 07:11:00",1,FALSE,8414
"conover.test","2015-09-26 07:12:00",2,TRUE,8415
"sejmRP","2015-09-27 07:28:00",3,TRUE,8416
"cleangeo","2015-09-27 07:38:00",4,TRUE,8417
"lsei","2015-09-27 08:20:00",2,TRUE,8418
"DJL","2015-09-27 15:12:00",13,TRUE,8419
"epandist","2015-09-27 15:14:00",5,TRUE,8420
"MoTBFs","2015-09-28 07:26:00",1,FALSE,8421
"tmlenet","2015-09-28 07:27:00",1,FALSE,8422
"frailtySurv","2015-09-28 15:02:00",5,TRUE,8423
"rleafmap","2015-09-28 15:02:00",1,FALSE,8424
"iLaplace","2015-09-28 15:19:00",2,TRUE,8425
"purrr","2015-09-28 15:19:00",4,TRUE,8426
"covmat","2015-09-28 16:46:00",1,FALSE,8427
"pwrRasch","2015-09-28 16:46:00",1,FALSE,8428
"extremogram","2015-09-29 07:44:00",3,TRUE,8429
"PortfolioEffectHFT","2015-09-29 15:33:00",6,TRUE,8430
"popEpi","2015-09-29 15:33:00",5,TRUE,8431
"FIACH","2015-09-30 05:16:00",3,TRUE,8432
"osrm","2015-09-30 09:40:00",4,TRUE,8433
"sSDR","2015-10-01 11:19:00",3,TRUE,8434
"tsna","2015-10-01 11:19:00",2,TRUE,8435
"clere","2015-10-01 11:46:00",5,TRUE,8436
"sinaplot","2015-10-01 11:46:00",5,TRUE,8437
"etma","2015-10-01 21:09:00",3,TRUE,8438
"Grace","2015-10-01 21:19:00",10,TRUE,8439
"AggregateR","2015-10-01 21:25:00",2,TRUE,8440
"ParallelPC","2015-10-01 21:53:00",3,TRUE,8441
"LSTS","2015-10-01 21:54:00",1,FALSE,8442
"gaston","2015-10-01 22:04:00",10,TRUE,8443
"lift","2015-10-01 22:08:00",2,TRUE,8444
"smerc","2015-10-01 22:31:00",3,TRUE,8445
"colorhcplot","2015-10-01 22:33:00",1,FALSE,8446
"GeoBoxplot","2015-10-02 20:01:00",1,FALSE,8447
"LOGIT","2015-10-02 20:01:00",2,TRUE,8448
"ManlyMix","2015-10-02 20:01:00",4,TRUE,8449
"SEHmodel","2015-10-02 20:01:00",3,TRUE,8450
"analogsea","2015-10-02 20:01:00",3,TRUE,8451
"crskdiag","2015-10-02 20:01:00",2,TRUE,8452
"imputeMissings","2015-10-02 20:01:00",2,TRUE,8453
"subspace","2015-10-03 12:49:00",2,TRUE,8454
"FENmlm","2015-10-03 17:21:00",1,FALSE,8455
"brotli","2015-10-03 17:21:00",6,TRUE,8456
"quantileDA","2015-10-03 17:21:00",2,TRUE,8457
"geoknife","2015-10-04 17:46:00",8,TRUE,8458
"ggfortify","2015-10-04 17:50:00",5,TRUE,8459
"gmum.r","2015-10-04 21:41:00",1,FALSE,8460
"SimDesign","2015-10-05 10:37:00",13,TRUE,8461
"smallarea","2015-10-05 10:37:00",1,FALSE,8462
"PsiHat","2015-10-05 10:58:00",1,FALSE,8463
"logisticPCA","2015-10-05 15:07:00",2,TRUE,8464
"starma","2015-10-05 15:07:00",3,TRUE,8465
"wqs","2015-10-05 20:13:00",1,FALSE,8466
"qap","2015-10-05 20:14:00",1,FALSE,8467
"luzlogr","2015-10-05 20:16:00",3,TRUE,8468
"HiCfeat","2015-10-05 20:26:00",3,TRUE,8469
"LANDD","2015-10-06 06:55:00",2,TRUE,8470
"jrvFinance","2015-10-06 06:55:00",1,FALSE,8471
"rcanvec","2015-10-06 06:55:00",6,TRUE,8472
"assertive.properties","2015-10-06 07:14:00",4,TRUE,8473
"assertive.types","2015-10-06 07:14:00",3,TRUE,8474
"assertive.datetimes","2015-10-06 12:04:00",2,TRUE,8475
"assertive.matrices","2015-10-06 12:04:00",1,FALSE,8476
"assertive.models","2015-10-06 12:04:00",1,FALSE,8477
"assertive.numbers","2015-10-06 12:04:00",2,TRUE,8478
"assertive.reflection","2015-10-06 12:04:00",4,TRUE,8479
"assertive.sets","2015-10-06 12:04:00",3,TRUE,8480
"cartography","2015-10-06 12:04:00",6,TRUE,8481
"assertive.code","2015-10-06 13:56:00",1,FALSE,8482
"assertive.data","2015-10-06 13:56:00",1,FALSE,8483
"assertive.data.uk","2015-10-06 13:56:00",1,FALSE,8484
"assertive.data.us","2015-10-06 13:56:00",1,FALSE,8485
"assertive.files","2015-10-06 13:56:00",2,TRUE,8486
"assertive.strings","2015-10-06 13:56:00",3,TRUE,8487
"FSAdata","2015-10-06 20:19:00",5,TRUE,8488
"RFormatter","2015-10-06 21:06:00",2,TRUE,8489
"PolyPatEx","2015-10-07 07:13:00",3,TRUE,8490
"ShapeChange","2015-10-07 07:13:00",5,TRUE,8491
"idendr0","2015-10-07 12:21:00",3,TRUE,8492
"fastdigest","2015-10-07 22:09:00",2,TRUE,8493
"rtimes","2015-10-07 22:09:00",1,FALSE,8494
"ITEMAN","2015-10-08 18:13:00",1,FALSE,8495
"FSA","2015-10-08 21:53:00",11,TRUE,8496
"TauStar","2015-10-09 08:28:00",2,TRUE,8497
"AdaptGauss","2015-10-09 09:36:00",6,TRUE,8498
"gimms","2015-10-09 09:36:00",8,TRUE,8499
"HDGLM","2015-10-09 22:54:00",1,FALSE,8500
"dtwSat","2015-10-09 23:21:00",3,TRUE,8501
"deformula","2015-10-09 23:23:00",2,TRUE,8502
"sisal","2015-10-10 13:45:00",1,FALSE,8503
"MVT","2015-10-10 22:12:00",1,FALSE,8504
"SACCR","2015-10-11 14:58:00",5,TRUE,8505
"sodium","2015-10-11 15:09:00",3,TRUE,8506
"preprocomb","2015-10-11 16:45:00",3,TRUE,8507
"prettymapr","2015-10-11 16:45:00",4,TRUE,8508
"tigris","2015-10-11 16:45:00",5,TRUE,8509
"EloChoice","2015-10-11 22:41:00",2,TRUE,8510
"rpnf","2015-10-12 06:58:00",2,TRUE,8511
"maGUI","2015-10-12 07:20:00",2,TRUE,8512
"DiffusionRgqd","2015-10-12 08:42:00",4,TRUE,8513
"bcRep","2015-10-12 09:16:00",9,TRUE,8514
"NlcOptim","2015-10-12 15:03:00",4,TRUE,8515
"batteryreduction","2015-10-12 15:03:00",2,TRUE,8516
"chunked","2015-10-12 15:03:00",4,TRUE,8517
"xmeta","2015-10-12 15:34:00",6,TRUE,8518
"FCGR","2015-10-13 07:10:00",1,FALSE,8519
"cowsay","2015-10-13 07:10:00",2,TRUE,8520
"SparseLearner","2015-10-13 13:51:00",3,TRUE,8521
"nlnet","2015-10-13 13:51:00",1,FALSE,8522
"SyncMove","2015-10-13 14:22:00",1,FALSE,8523
"ANOM","2015-10-13 15:42:00",3,TRUE,8524
"fourPNO","2015-10-13 15:42:00",4,TRUE,8525
"unitedR","2015-10-13 15:42:00",2,TRUE,8526
"wingui","2015-10-13 15:42:00",1,FALSE,8527
"Blossom","2015-10-14 07:48:00",3,TRUE,8528
"Fgmutils","2015-10-14 07:48:00",11,TRUE,8529
"LGEWIS","2015-10-14 07:48:00",1,FALSE,8530
"ecotoxicology","2015-10-14 10:25:00",1,FALSE,8531
"downscale","2015-10-14 11:55:00",5,TRUE,8532
"TLBC","2015-10-14 16:13:00",1,FALSE,8533
"covBM","2015-10-14 16:13:00",1,FALSE,8534
"ctmcmove","2015-10-14 18:41:00",9,TRUE,8535
"TMB","2015-10-15 13:18:00",10,TRUE,8536
"DataLoader","2015-10-15 13:45:00",2,TRUE,8537
"easyVerification","2015-10-15 16:09:00",4,TRUE,8538
"svs","2015-10-15 22:56:00",4,TRUE,8539
"keyplayer","2015-10-15 23:07:00",2,TRUE,8540
"cnmlcd","2015-10-16 06:38:00",1,FALSE,8541
"ezsummary","2015-10-16 18:30:00",3,TRUE,8542
"funcy","2015-10-17 13:53:00",5,TRUE,8543
"causaldrf","2015-10-17 23:10:00",2,TRUE,8544
"ukgasapi","2015-10-18 08:11:00",2,TRUE,8545
"MonoPhy","2015-10-19 06:41:00",3,TRUE,8546
"SimHaz","2015-10-19 06:41:00",1,FALSE,8547
"ksrlive","2015-10-19 06:41:00",1,FALSE,8548
"rosm","2015-10-19 06:42:00",4,TRUE,8549
"crop","2015-10-19 16:31:00",1,FALSE,8550
"diezeit","2015-10-19 18:48:00",1,FALSE,8551
"jmotif","2015-10-19 21:15:00",3,TRUE,8552
"riskR","2015-10-19 21:32:00",2,TRUE,8553
"GSSE","2015-10-20 06:06:00",1,FALSE,8554
"codyn","2015-10-20 06:06:00",3,TRUE,8555
"diverse","2015-10-20 06:06:00",4,TRUE,8556
"Libra","2015-10-20 08:57:00",5,TRUE,8557
"flowDiv","2015-10-20 19:13:00",1,FALSE,8558
"httpcode","2015-10-20 19:13:00",2,TRUE,8559
"RxODE","2015-10-21 08:01:00",2,TRUE,8560
"hit","2015-10-21 08:01:00",7,TRUE,8561
"matlabr","2015-10-21 08:02:00",2,TRUE,8562
"qlcData","2015-10-21 08:06:00",1,FALSE,8563
"LinkedMatrix","2015-10-22 06:24:00",3,TRUE,8564
"Perc","2015-10-22 06:24:00",3,TRUE,8565
"ckanr","2015-10-22 06:24:00",1,FALSE,8566
"gdtools","2015-10-22 06:24:00",8,TRUE,8567
"radir","2015-10-22 06:24:00",3,TRUE,8568
"wellknown","2015-10-22 06:24:00",1,FALSE,8569
"nparACT","2015-10-22 12:16:00",7,TRUE,8570
"uptimeRobot","2015-10-22 13:23:00",1,FALSE,8571
"ProNet","2015-10-22 20:14:00",1,FALSE,8572
"QPot","2015-10-23 06:50:00",2,TRUE,8573
"mhde","2015-10-23 06:50:00",1,FALSE,8574
"qlcVisualize","2015-10-23 06:50:00",1,FALSE,8575
"RClone","2015-10-23 11:55:00",2,TRUE,8576
"apaStyle","2015-10-23 14:23:00",4,TRUE,8577
"inegiR","2015-10-23 14:23:00",2,TRUE,8578
"poisson","2015-10-23 14:23:00",1,FALSE,8579
"ameco","2015-10-23 16:14:00",6,TRUE,8580
"moveHMM","2015-10-23 16:14:00",4,TRUE,8581
"tweet2r","2015-10-23 16:14:00",5,TRUE,8582
"Rsurrogate","2015-10-23 16:26:00",2,TRUE,8583
"Shrinkage","2015-10-23 16:26:00",1,TRUE,8584
"hotspot","2015-10-23 16:26:00",1,FALSE,8585
"DTRlearn","2015-10-23 19:29:00",3,TRUE,8586
"SchemaOnRead","2015-10-24 06:21:00",3,TRUE,8587
"spsann","2015-10-25 23:56:00",4,TRUE,8588
"phylosignal","2015-10-26 14:58:00",1,FALSE,8589
"batman","2015-10-26 16:07:00",1,FALSE,8590
"dina","2015-10-27 07:09:00",2,TRUE,8591
"jug","2015-10-27 07:10:00",5,TRUE,8592
"ACSNMineR","2015-10-27 08:51:00",4,TRUE,8593
"OrthoPanels","2015-10-27 15:25:00",3,TRUE,8594
"rpivotTable","2015-10-27 15:26:00",2,TRUE,8595
"gitlabr","2015-10-27 23:14:00",3,TRUE,8596
"piecewiseSEM","2015-10-27 23:29:00",8,TRUE,8597
"randomForest.ddR","2015-10-28 07:45:00",2,TRUE,8598
"Biocomb","2015-10-28 17:39:00",2,TRUE,8599
"lucr","2015-10-28 17:39:00",2,TRUE,8600
"multiwave","2015-10-28 17:39:00",3,TRUE,8601
"flacco","2015-10-28 18:41:00",4,TRUE,8602
"LaplaceDeconv","2015-10-29 07:29:00",4,TRUE,8603
"RGoogleAnalyticsPremium","2015-10-29 07:29:00",2,TRUE,8604
"RNaviCell","2015-10-29 12:03:00",1,FALSE,8605
"littler","2015-10-29 13:14:00",2,TRUE,8606
"AFM","2015-10-29 14:36:00",5,TRUE,8607
"ecospace","2015-10-29 14:36:00",2,TRUE,8608
"molaR","2015-10-29 16:48:00",12,TRUE,8609
"Canopy","2015-10-29 17:50:00",2,TRUE,8610
"BIGDAWG","2015-10-30 00:01:00",9,TRUE,8611
"textreuse","2015-10-30 23:25:00",5,TRUE,8612
"corkscrew","2015-10-30 23:56:00",1,FALSE,8613
"AlgebraicHaploPackage","2015-10-31 07:46:00",1,FALSE,8614
"CUSUMdesign","2015-10-31 07:46:00",3,TRUE,8615
"rGroovy","2015-10-31 10:20:00",1,FALSE,8616
"wordbankr","2015-10-31 10:23:00",2,TRUE,8617
"RViennaCL","2015-10-31 10:26:00",4,TRUE,8618
"reReg","2015-10-31 14:52:00",1,FALSE,8619
"relen","2015-10-31 14:52:00",2,TRUE,8620
"mlma","2015-10-31 15:17:00",5,TRUE,8621
"vipor","2015-10-31 15:17:00",5,TRUE,8622
"NetSwan","2015-10-31 23:38:00",1,FALSE,8623
"captr","2015-11-01 00:06:00",6,TRUE,8624
"mvQuad","2015-11-01 17:36:00",5,TRUE,8625
"simr","2015-11-01 17:36:00",3,TRUE,8626
"nlrr","2015-11-01 17:47:00",1,FALSE,8627
"stplanr","2015-11-02 16:14:00",11,TRUE,8628
"Rcereal","2015-11-02 17:16:00",2,TRUE,8629
"quickmapr","2015-11-03 00:02:00",2,TRUE,8630
"SALTSampler","2015-11-03 00:13:00",1,FALSE,8631
"Phxnlme","2015-11-03 11:01:00",1,FALSE,8632
"growthcurver","2015-11-03 23:26:00",3,TRUE,8633
"surveyplanning","2015-11-03 23:35:00",12,TRUE,8634
"spm12r","2015-11-04 01:08:00",2,TRUE,8635
"wPerm","2015-11-04 01:08:00",1,FALSE,8636
"rscopus","2015-11-04 17:11:00",2,TRUE,8637
"gofCopula","2015-11-04 18:04:00",6,TRUE,8638
"kmeans.ddR","2015-11-05 07:31:00",1,FALSE,8639
"matlib","2015-11-05 07:31:00",8,TRUE,8640
"tolBasis","2015-11-05 12:38:00",1,FALSE,8641
"midrangeMCP","2015-11-05 13:05:00",4,TRUE,8642
"rchess","2015-11-05 16:18:00",1,FALSE,8643
"dad","2015-11-05 19:04:00",3,TRUE,8644
"Goslate","2015-11-06 04:41:00",1,TRUE,8645
"easypower","2015-11-06 04:49:00",1,FALSE,8646
"eyetrackingR","2015-11-06 04:52:00",7,TRUE,8647
"BEDMatrix","2015-11-06 04:57:00",5,TRUE,8648
"lqr","2015-11-06 07:11:00",5,TRUE,8649
"gmwm","2015-11-06 08:49:00",2,TRUE,8650
"NIPTeR","2015-11-06 15:36:00",3,TRUE,8651
"prclust","2015-11-06 16:24:00",4,TRUE,8652
"BayesMAMS","2015-11-06 17:29:00",1,FALSE,8653
"mogavs","2015-11-06 17:29:00",1,FALSE,8654
"LRcontrast","2015-11-06 23:19:00",1,FALSE,8655
"SPCALDA","2015-11-07 06:24:00",1,FALSE,8656
"metafuse","2015-11-07 06:24:00",2,TRUE,8657
"CUB","2015-11-07 13:53:00",3,TRUE,8658
"rrepast","2015-11-07 13:53:00",5,TRUE,8659
"kernDeepStackNet","2015-11-08 07:40:00",4,TRUE,8660
"qtlcharts","2015-11-08 07:40:00",4,TRUE,8661
"tsPI","2015-11-09 14:19:00",2,TRUE,8662
"fancycut","2015-11-09 14:33:00",2,TRUE,8663
"SuperExactTest","2015-11-09 16:45:00",2,TRUE,8664
"rglwidget","2015-11-09 16:45:00",5,TRUE,8665
"progenyClust","2015-11-09 20:19:00",3,TRUE,8666
"instaR","2015-11-10 08:41:00",2,TRUE,8667
"FastKM","2015-11-10 10:08:00",1,FALSE,8668
"specmine","2015-11-10 10:08:00",1,FALSE,8669
"TruncatedNormal","2015-11-10 10:19:00",1,FALSE,8670
"steadyICA","2015-11-10 23:08:00",1,FALSE,8671
"metansue","2015-11-11 10:54:00",3,TRUE,8672
"rnetcarto","2015-11-11 10:54:00",2,TRUE,8673
"blavaan","2015-11-12 11:58:00",7,TRUE,8674
"brranching","2015-11-12 11:58:00",2,TRUE,8675
"clarifai","2015-11-12 11:58:00",5,TRUE,8676
"ddR","2015-11-12 11:58:00",3,TRUE,8677
"glm.ddR","2015-11-12 11:58:00",1,FALSE,8678
"npsurv","2015-11-12 11:58:00",2,TRUE,8679
"franc","2015-11-12 12:08:00",1,FALSE,8680
"crmPack","2015-11-12 12:27:00",6,TRUE,8681
"Directional","2015-11-12 18:00:00",12,TRUE,8682
"homomorpheR","2015-11-12 18:09:00",1,FALSE,8683
"getMet","2015-11-13 07:55:00",2,TRUE,8684
"listWithDefaults","2015-11-13 07:55:00",2,TRUE,8685
"yummlyr","2015-11-13 07:55:00",2,TRUE,8686
"rusda","2015-11-13 09:20:00",2,TRUE,8687
"PortfolioEffectEstim","2015-11-13 11:02:00",5,TRUE,8688
"rsvd","2015-11-13 13:41:00",2,TRUE,8689
"seeclickfixr","2015-11-13 21:47:00",2,TRUE,8690
"SocialMediaLab","2015-11-15 09:08:00",5,TRUE,8691
"landest","2015-11-15 09:09:00",1,FALSE,8692
"simmer","2015-11-15 09:09:00",16,TRUE,8693
"calACS","2015-11-15 21:27:00",5,TRUE,8694
"edgebundleR","2015-11-16 07:20:00",2,TRUE,8695
"prism","2015-11-16 07:20:00",1,FALSE,8696
"sodavis","2015-11-16 07:20:00",1,FALSE,8697
"tuber","2015-11-16 07:27:00",7,TRUE,8698
"npregfast","2015-11-16 15:20:00",6,TRUE,8699
"BayesBD","2015-11-17 13:40:00",3,TRUE,8700
"MvBinary","2015-11-17 13:40:00",2,TRUE,8701
"highmean","2015-11-17 13:40:00",3,TRUE,8702
"isoph","2015-11-17 13:40:00",3,TRUE,8703
"phylometrics","2015-11-17 13:40:00",1,FALSE,8704
"plotly","2015-11-17 14:25:00",8,TRUE,8705
"magclass","2015-11-18 08:31:00",2,TRUE,8706
"pAnalysis","2015-11-18 08:31:00",2,TRUE,8707
"jvnVaR","2015-11-18 14:48:00",1,FALSE,8708
"GFD","2015-11-18 15:27:00",3,TRUE,8709
"EurosarcBayes","2015-11-18 17:34:00",1,FALSE,8710
"MCDM","2015-11-19 10:02:00",3,TRUE,8711
"pageviews","2015-11-19 10:02:00",4,TRUE,8712
"eemR","2015-11-19 16:22:00",5,TRUE,8713
"MotilityLab","2015-11-19 22:18:00",2,TRUE,8714
"bmeta","2015-11-20 10:00:00",3,TRUE,8715
"MScombine","2015-11-20 11:10:00",2,TRUE,8716
"TRADER","2015-11-20 11:11:00",4,TRUE,8717
"exreport","2015-11-20 11:11:00",2,TRUE,8718
"JRF","2015-11-20 17:07:00",4,TRUE,8719
"gpuR","2015-11-20 17:08:00",6,TRUE,8720
"FACTMLE","2015-11-21 14:56:00",1,FALSE,8721
"urlshorteneR","2015-11-21 14:56:00",2,TRUE,8722
"imPois","2015-11-21 17:09:00",2,TRUE,8723
"diffr","2015-11-22 10:48:00",1,FALSE,8724
"labelrank","2015-11-22 10:48:00",1,FALSE,8725
"ordinalNet","2015-11-22 10:48:00",5,TRUE,8726
"radiomics","2015-11-22 10:48:00",3,TRUE,8727
"tracheideR","2015-11-22 10:48:00",1,FALSE,8728
"PKNCA","2015-11-22 14:50:00",3,TRUE,8729
"ForecastCombinations","2015-11-23 11:20:00",1,FALSE,8730
"gyriq","2015-11-23 11:20:00",2,TRUE,8731
"qut","2015-11-23 11:20:00",3,TRUE,8732
"injectoR","2015-11-23 16:35:00",2,TRUE,8733
"resumer","2015-11-23 20:30:00",3,TRUE,8734
"mldr.datasets","2015-11-24 06:46:00",2,TRUE,8735
"popprxl","2015-11-24 06:46:00",4,TRUE,8736
"RepeatABEL","2015-11-24 14:03:00",2,TRUE,8737
"ipflasso","2015-11-24 14:16:00",1,FALSE,8738
"UncerIn2","2015-11-24 17:37:00",1,FALSE,8739
"rtkore","2015-11-24 17:37:00",3,TRUE,8740
"RMixpanel","2015-11-24 18:05:00",11,TRUE,8741
"apricom","2015-11-24 18:05:00",1,FALSE,8742
"meteR","2015-11-24 22:54:00",3,TRUE,8743
"pangaear","2015-11-24 22:54:00",3,TRUE,8744
"MMWRweek","2015-11-24 23:16:00",1,FALSE,8745
"rtson","2015-11-25 13:40:00",4,TRUE,8746
"ECOSolveR","2015-11-25 16:12:00",2,TRUE,8747
"clogitboost","2015-11-26 07:33:00",2,TRUE,8748
"rchallenge","2015-11-26 07:33:00",4,TRUE,8749
"NEpiC","2015-11-26 13:15:00",2,TRUE,8750
"GroupTest","2015-11-26 13:25:00",1,FALSE,8751
"forestmodel","2015-11-26 16:03:00",2,TRUE,8752
"pch","2015-11-27 13:59:00",4,TRUE,8753
"ICBayes","2015-11-28 08:53:00",1,FALSE,8754
"ELMR","2015-11-28 13:53:00",1,FALSE,8755
"rPowerSampleSize","2015-11-28 13:53:00",2,TRUE,8756
"gtrendsR","2015-11-28 18:33:00",6,TRUE,8757
"reda","2015-11-28 22:18:00",3,TRUE,8758
"swirlify","2015-11-30 00:37:00",3,TRUE,8759
"gesis","2015-11-30 05:13:00",3,TRUE,8760
"tablaxlsx","2015-11-30 05:13:00",9,TRUE,8761
"proton","2015-11-30 07:17:00",1,FALSE,8762
"rnn","2015-11-30 12:09:00",5,TRUE,8763
"oaColors","2015-11-30 13:51:00",1,FALSE,8764
"oaPlots","2015-11-30 13:51:00",1,FALSE,8765
"ezec","2015-11-30 20:23:00",3,TRUE,8766
"wildpoker","2015-12-01 09:08:00",2,TRUE,8767
"RcppCCTZ","2015-12-01 14:07:00",8,TRUE,8768
"TideTables","2015-12-01 14:07:00",1,FALSE,8769
"OxyBS","2015-12-01 15:17:00",1,FALSE,8770
